exp_id,fold,rmse,mae,r2
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=threshold_weighted|scale=True|target_transform=none",3,1.702501809162915,1.3988191488018482,-2.408464391463449
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=threshold_weighted|scale=True|target_transform=none",4,0.7645830786053347,0.6342782853031159,-1.3817790675022583
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=threshold_weighted|scale=True|target_transform=none",5,1.0892162782616346,0.9996932637751103,-10.376658715515726
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=threshold_weighted|scale=True|target_transform=none",0,1.3012883962483741,1.0649898404836655,-2.301686211322873
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=none|scale=False|target_transform=none",1,1.5491861134678495,1.2529259913194177,-2.312335571763821
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=none|scale=False|target_transform=none",2,1.9281443002463923,1.780147395054367,-26.418957349483705
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=none|scale=False|target_transform=none",3,1.8110510835120395,1.4868216665092087,-2.8569587838680697
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=none|scale=False|target_transform=none",4,1.2044412065309358,0.9806434527492525,-4.9104877317770645
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=none|scale=False|target_transform=none",5,0.871319675097359,0.7310324819874763,-6.280170077690202
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=none|scale=False|target_transform=none",0,1.3515254386022812,1.1311091940482458,-2.561534295047844
