exp_id,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,test_rmse,test_mae,test_r2
model=ridge|params=alpha=0.1|impute=knn|outlier=none|sampling=none|scale=True,0.9437498028115716,0.006519521617573073,0.7686068913301521,0.006860466839988082,0.4219496359151872,0.008490278850046454,1.307487704223423,1.089078282745857,-3.8512643993857507
model=ridge|params=alpha=0.1|impute=median|outlier=none|sampling=none|scale=True,0.9437498028115716,0.006519521617573073,0.7686068913301521,0.006860466839988082,0.4219496359151872,0.008490278850046454,1.307487704223423,1.089078282745857,-3.8512643993857507
model=ridge|params=alpha=0.1|impute=knn|outlier=none|sampling=undersample_major_bins|scale=True,0.9437498028115716,0.006519521617573073,0.7686068913301521,0.006860466839988082,0.4219496359151872,0.008490278850046454,1.307487704223423,1.089078282745857,-3.8512643993857507
model=ridge|params=alpha=0.1|impute=median|outlier=none|sampling=undersample_major_bins|scale=True,0.9437498028115716,0.006519521617573073,0.7686068913301521,0.006860466839988082,0.4219496359151872,0.008490278850046454,1.307487704223423,1.089078282745857,-3.8512643993857507
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=target_bin_weighted|scale=False,0.943772996808993,0.006412088333540752,0.769192107740025,0.0067995643852305785,0.421922024628273,0.008362160182397469,1.3056690669665099,1.0881533090654458,-3.8377781474936734
model=ridge|params=alpha=0.1|impute=knn|outlier=none|sampling=none|scale=False,0.9437753426119112,0.006524405196830369,0.768615127472928,0.006862492168394722,0.4219183298770618,0.008494818772360744,1.3074717222214525,1.0890437647953832,-3.851145801798821
model=ridge|params=alpha=0.1|impute=knn|outlier=none|sampling=undersample_major_bins|scale=False,0.9437753426119112,0.006524405196830369,0.768615127472928,0.006862492168394722,0.4219183298770618,0.008494818772360744,1.3074717222214525,1.0890437647953832,-3.851145801798821
model=ridge|params=alpha=0.1|impute=median|outlier=none|sampling=undersample_major_bins|scale=False,0.9437753426119112,0.006524405196830369,0.768615127472928,0.006862492168394722,0.4219183298770618,0.008494818772360744,1.3074717222214525,1.0890437647953832,-3.851145801798821
model=ridge|params=alpha=0.1|impute=median|outlier=none|sampling=none|scale=False,0.9437753426119112,0.006524405196830369,0.768615127472928,0.006862492168394722,0.4219183298770618,0.008494818772360744,1.3074717222214525,1.0890437647953832,-3.851145801798821
model=ridge|params=alpha=0.1|impute=knn|outlier=none|sampling=target_bin_weighted|scale=True,0.9437958537091197,0.00646609897146712,0.7692282929020983,0.006825928728481925,0.4218935305931074,0.008435101034447322,1.305726555648735,1.0883524361527948,-3.838204172158572
model=ridge|params=alpha=0.1|impute=median|outlier=none|sampling=target_bin_weighted|scale=True,0.9437958537091197,0.00646609897146712,0.7692282929020983,0.006825928728481925,0.4218935305931074,0.008435101034447322,1.305726555648735,1.0883524361527948,-3.838204172158572
model=ridge|params=alpha=0.1|impute=median|outlier=none|sampling=target_bin_weighted|scale=False,0.9438201928498138,0.0064699800220008935,0.7692358739991147,0.0068282048960685545,0.4218637017800154,0.0084384203617903,1.3057102865126862,1.0883174777897302,-3.8380836064686275
model=ridge|params=alpha=0.1|impute=knn|outlier=none|sampling=target_bin_weighted|scale=False,0.9438201928498138,0.0064699800220008935,0.7692358739991147,0.0068282048960685545,0.4218637017800154,0.0084384203617903,1.3057102865126862,1.0883174777897302,-3.8380836064686275
