exp_id,fold,rmse,mae,r2
model=ridge|params=alpha=0.1|impute=median|outlier=none|sampling=undersample_major_bins|scale=True,4,0.9505734673585351,0.7745493031431979,0.4140113138735002
model=ridge|params=alpha=0.1|impute=median|outlier=none|sampling=undersample_major_bins|scale=True,5,0.9333541372863412,0.7577840050518371,0.43562423237031733
model=ridge|params=alpha=0.1|impute=median|outlier=none|sampling=undersample_major_bins|scale=True,0,1.307487704223423,1.089078282745857,-3.8512643993857507
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=none|scale=False,1,0.9405369445509189,0.7704974833502541,0.4260450572167328
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=none|scale=False,2,0.9420699718058848,0.768346517303571,0.4244373423708174
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=none|scale=False,3,0.9413233977782611,0.7732577098097704,0.42298643620177623
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=none|scale=False,4,0.9465316641341807,0.7761692762413348,0.418983924111921
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=none|scale=False,5,0.9322085136386132,0.759894359304152,0.43700884169697485
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=none|scale=False,0,1.290179253533197,1.0701469212267738,-3.7236730050897693
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=none|scale=True,1,0.9402204588616282,0.770329665893473,0.4264312578117406
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=none|scale=True,2,0.9421796794572516,0.768442217359724,0.42430328161963926
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=none|scale=True,3,0.9409723623049111,0.7729067559742934,0.4234167122628898
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=none|scale=True,4,0.9464723732486781,0.7761779655783587,0.41905671170052905
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=none|scale=True,5,0.932016437026265,0.7598345007428567,0.4372408204706395
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=none|scale=True,0,1.2882514310507827,1.0678254097808015,-3.709567059003816
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=False,1,0.9404885719989392,0.7711818829674398,0.4261040936033651
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=False,2,0.9420586171374052,0.7692165845558714,0.42445121667734975
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=False,3,0.9414339605465597,0.7741322213743226,0.4228508824405721
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=False,4,0.9465907591943936,0.7769806439455367,0.4189113723883622
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=False,5,0.9323586394509319,0.7607924824819378,0.43682749533642085
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=False,0,1.2847527510620824,1.066283681937342,-3.6840209694021686
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=True,1,0.9401838362527695,0.7710271104947778,0.4264759391934434
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=True,2,0.942170516852289,0.7692818089951184,0.42431447875342365
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=True,3,0.9410819556630612,0.7737683978863319,0.42328239720522565
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=True,4,0.9465323714751476,0.7769732250929243,0.41898305572760375
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=True,5,0.9321628827994975,0.7607199930269573,0.43706395625524364
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=True,0,1.2828066157436007,1.0639232481837326,-3.6698410668458266
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=undersample_major_bins|scale=False,1,0.9405369445509189,0.7704974833502541,0.4260450572167328
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=undersample_major_bins|scale=False,2,0.9420699718058848,0.768346517303571,0.4244373423708174
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=undersample_major_bins|scale=False,3,0.9413233977782611,0.7732577098097704,0.42298643620177623
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=undersample_major_bins|scale=False,4,0.9465316641341807,0.7761692762413348,0.418983924111921
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=undersample_major_bins|scale=False,5,0.9322085136386132,0.759894359304152,0.43700884169697485
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=undersample_major_bins|scale=False,0,1.290179253533197,1.0701469212267738,-3.7236730050897693
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=undersample_major_bins|scale=True,1,0.9402204588616282,0.770329665893473,0.4264312578117406
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=undersample_major_bins|scale=True,2,0.9421796794572516,0.768442217359724,0.42430328161963926
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=undersample_major_bins|scale=True,3,0.9409723623049111,0.7729067559742934,0.4234167122628898
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=undersample_major_bins|scale=True,4,0.9464723732486781,0.7761779655783587,0.41905671170052905
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=undersample_major_bins|scale=True,5,0.932016437026265,0.7598345007428567,0.4372408204706395
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=undersample_major_bins|scale=True,0,1.2882514310507827,1.0678254097808015,-3.709567059003816
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=none|scale=False,1,0.9379842974176242,0.7643372988076704,0.4291562933629087
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=none|scale=False,2,0.9424167900941584,0.7651896604297985,0.4240134834103695
